Datum,Stunde,Strahlung Rieden [kW/m²],Temp. Rieden [°C]
2022-05-31,19,0.0235,
2022-05-31,20,0.02025,
2022-05-31,21,0.0005,
2022-05-31,22,0.0,
2022-05-31,23,0.0,
2022-06-01,0,0.0,
2022-06-01,1,0.0,
2022-06-01,2,0.0,
2022-06-01,3,0.0,
2022-06-01,4,0.0,
2022-06-01,5,0.00025,
2022-06-01,6,0.0345,
2022-06-01,7,0.13475,
2022-06-01,8,0.23875,
2022-06-01,9,0.55675,
2022-06-01,10,0.72575,
2022-06-01,11,0.8714999999999999,
2022-06-01,12,0.8605,
2022-06-01,13,0.6155,
2022-06-01,14,0.34199999999999997,
2022-06-01,15,0.08475,
2022-06-01,16,0.14,
2022-06-01,17,0.08549999999999999,
2022-06-01,18,0.07625,
2022-06-01,19,0.02825,
2022-06-01,20,0.00375,
2022-06-01,21,0.0,
2022-06-01,22,0.0,
2022-06-01,23,0.0,
2022-06-02,0,0.0,
2022-06-02,1,0.0,
2022-06-02,2,0.0,
2022-06-02,3,0.0,
2022-06-02,4,0.0,
2022-06-02,5,0.0,
2022-06-02,6,0.0335,
2022-06-02,7,0.09275,
2022-06-02,8,0.213,
2022-06-02,9,0.36850000000000005,
2022-06-02,10,0.4965,
2022-06-02,11,0.62575,
2022-06-02,12,0.52925,
2022-06-02,13,0.9652499999999999,
2022-06-02,14,0.9452499999999999,
2022-06-02,15,0.6835,
2022-06-02,16,0.4945,
2022-06-02,17,0.3935,
2022-06-02,18,0.18575,
2022-06-02,19,0.16625,
2022-06-02,20,0.09125,
2022-06-02,21,0.0045,
2022-06-02,22,0.0,
2022-06-02,23,0.0,
2022-06-03,0,0.0,
2022-06-03,1,0.0,
2022-06-03,2,0.0,
2022-06-03,3,0.0,
2022-06-03,4,0.0,
2022-06-03,5,0.001,
2022-06-03,6,0.0595,
2022-06-03,7,0.13575,
2022-06-03,8,0.305,
2022-06-03,9,0.5045,
2022-06-03,10,0.679,
2022-06-03,11,0.82975,
2022-06-03,12,0.784,
2022-06-03,13,0.597,
2022-06-03,14,0.19225,
2022-06-03,15,0.13425,
2022-06-03,16,0.044,
2022-06-03,17,0.051500000000000004,
2022-06-03,18,0.0785,
2022-06-03,19,0.07125,
2022-06-03,20,0.07625,
2022-06-03,21,0.0072499999999999995,
2022-06-03,22,0.0,
2022-06-03,23,0.0,
2022-06-04,0,0.0,
2022-06-04,1,0.0,
2022-06-04,2,0.0,
2022-06-04,3,0.0,
2022-06-04,4,0.0,
2022-06-04,5,0.001,
2022-06-04,6,0.06625,
2022-06-04,7,0.12275,
2022-06-04,8,0.105,
2022-06-04,9,0.4925,
2022-06-04,10,0.7165,
2022-06-04,11,0.83875,
2022-06-04,12,0.915,
2022-06-04,13,0.9502499999999999,
2022-06-04,14,0.92725,
2022-06-04,15,0.85675,
2022-06-04,16,0.7395,
2022-06-04,17,0.585,
2022-06-04,18,0.41725,
2022-06-04,19,0.19525,
2022-06-04,20,0.058499999999999996,
2022-06-04,21,0.00175,
2022-06-04,22,0.0,
2022-06-04,23,0.0,
2022-06-05,0,0.0,
2022-06-05,1,0.0,
2022-06-05,2,0.0,
2022-06-05,3,0.0,
2022-06-05,4,0.0,
2022-06-05,5,0.0005,
2022-06-05,6,0.05025,
2022-06-05,7,0.069,
2022-06-05,8,0.27125,
2022-06-05,9,0.27825,
2022-06-05,10,0.5447500000000001,
2022-06-05,11,0.82525,
2022-06-05,12,0.78375,
2022-06-05,13,0.56525,
2022-06-05,14,0.25275000000000003,
2022-06-05,15,0.006500000000000001,
2022-06-05,16,0.03325,
2022-06-05,17,0.11599999999999999,
2022-06-05,18,0.16075,
2022-06-05,19,0.083,
2022-06-05,20,0.008,
2022-06-05,21,0.0005,
2022-06-05,22,0.0,
2022-06-05,23,0.0,
2022-06-06,0,0.0,
2022-06-06,1,0.0,
2022-06-06,2,0.0,
2022-06-06,3,0.0,
2022-06-06,4,0.0,
2022-06-06,5,0.001,
2022-06-06,6,0.036250000000000004,
2022-06-06,7,0.18675,
2022-06-06,8,0.21175,
2022-06-06,9,0.28375,
2022-06-06,10,0.33999999999999997,
2022-06-06,11,0.779,
2022-06-06,12,0.9295,
2022-06-06,13,0.973,
2022-06-06,14,0.9237500000000001,
2022-06-06,15,0.83375,
2022-06-06,16,0.56675,
2022-06-06,17,0.252,
2022-06-06,18,0.25125,
2022-06-06,19,0.258,
2022-06-06,20,0.0935,
2022-06-06,21,0.00575,
2022-06-06,22,0.0,
2022-06-06,23,0.0,
2022-06-07,0,0.0,
2022-06-07,1,0.0,
2022-06-07,2,0.0,
2022-06-07,3,0.0,
2022-06-07,4,0.0,
2022-06-07,5,0.0,
2022-06-07,6,0.0025,
2022-06-07,7,0.0195,
2022-06-07,8,0.04775,
2022-06-07,9,0.10049999999999999,
2022-06-07,10,0.14450000000000002,
2022-06-07,11,0.406,
2022-06-07,12,0.525,
2022-06-07,13,0.64925,
2022-06-07,14,0.8135,
2022-06-07,15,0.38075000000000003,
2022-06-07,16,0.14450000000000002,
2022-06-07,17,0.2845,
2022-06-07,18,0.41400000000000003,
2022-06-07,19,0.187,
2022-06-07,20,0.07775,
2022-06-07,21,0.0,
2022-06-07,22,0.0,
2022-06-07,23,0.0,
2022-06-08,0,0.0,
2022-06-08,1,0.0,
2022-06-08,2,0.0,
2022-06-08,3,0.0,
2022-06-08,4,0.0,
2022-06-08,5,0.00175,
2022-06-08,6,0.0605,
2022-06-08,7,0.1965,
2022-06-08,8,0.40925,
2022-06-08,9,0.59125,
2022-06-08,10,0.754,
2022-06-08,11,0.75275,
2022-06-08,12,0.7244999999999999,
2022-06-08,13,0.9095,
2022-06-08,14,0.9655,
2022-06-08,15,0.8345,
2022-06-08,16,0.479,
2022-06-08,17,0.09,
2022-06-08,18,0.04,
2022-06-08,19,0.02525,
2022-06-08,20,0.02375,
2022-06-08,21,0.0015,
2022-06-08,22,0.0,
2022-06-08,23,0.0,
2022-06-09,0,0.0,
2022-06-09,1,0.0,
2022-06-09,2,0.0,
2022-06-09,3,0.0,
2022-06-09,4,0.0,
2022-06-09,5,0.0,
2022-06-09,6,0.0,
2022-06-09,7,0.024,
2022-06-09,8,0.0895,
2022-06-09,9,0.16125,
2022-06-09,10,0.07325000000000001,
2022-06-09,11,0.39549999999999996,
2022-06-09,12,0.1895,
2022-06-09,13,0.21925,
2022-06-09,14,0.502,
2022-06-09,15,0.3725,
2022-06-09,16,0.301,
2022-06-09,17,0.44100000000000006,
2022-06-09,18,0.179,
2022-06-09,19,0.13875,
2022-06-09,20,0.052000000000000005,
2022-06-09,21,0.00375,
2022-06-09,22,0.0,
2022-06-09,23,0.0,
2022-06-10,0,0.0,
2022-06-10,1,0.0,
2022-06-10,2,0.0,
2022-06-10,3,0.0,
2022-06-10,4,0.0,
2022-06-10,5,0.0005,
2022-06-10,6,0.03775,
2022-06-10,7,0.1565,
2022-06-10,8,0.40700000000000003,
2022-06-10,9,0.59825,
2022-06-10,10,0.78425,
2022-06-10,11,0.9275,
2022-06-10,12,0.65725,
2022-06-10,13,0.60575,
2022-06-10,14,0.70175,
2022-06-10,15,0.5780000000000001,
2022-06-10,16,0.7725,
2022-06-10,17,0.64775,
2022-06-10,18,0.536,
2022-06-10,19,0.26875,
2022-06-10,20,0.10625,
2022-06-10,21,0.0105,
2022-06-10,22,0.0,
2022-06-10,23,0.0,
2022-06-11,0,0.0,
2022-06-11,1,0.0,
2022-06-11,2,0.0,
2022-06-11,3,0.0,
2022-06-11,4,0.0,
2022-06-11,5,0.00225,
2022-06-11,6,0.036500000000000005,
2022-06-11,7,0.19824999999999998,
2022-06-11,8,0.406,
2022-06-11,9,0.58525,
2022-06-11,10,0.748,
2022-06-11,11,0.8734999999999999,
2022-06-11,12,0.95275,
2022-06-11,13,0.987,
2022-06-11,14,0.96575,
2022-06-11,15,0.89575,
2022-06-11,16,0.7757499999999999,
2022-06-11,17,0.62625,
2022-06-11,18,0.45925,
2022-06-11,19,0.27825,
2022-06-11,20,0.11325,
2022-06-11,21,0.01125,
2022-06-11,22,0.0,
2022-06-11,23,0.0,
2022-06-12,0,0.0,
2022-06-12,1,0.0,
2022-06-12,2,0.0,
2022-06-12,3,0.0,
2022-06-12,4,0.0,
2022-06-12,5,0.002,
2022-06-12,6,0.036000000000000004,
2022-06-12,7,0.203,
2022-06-12,8,0.41325,
2022-06-12,9,0.5952500000000001,
2022-06-12,10,0.758,
2022-06-12,11,0.87225,
2022-06-12,12,0.9525,
2022-06-12,13,0.9875,
2022-06-12,14,0.9604999999999999,
2022-06-12,15,0.88775,
2022-06-12,16,0.7030000000000001,
2022-06-12,17,0.60225,
2022-06-12,18,0.448,
2022-06-12,19,0.268,
2022-06-12,20,0.0955,
2022-06-12,21,0.0075,
2022-06-12,22,0.0,
2022-06-12,23,0.0,
2022-06-13,0,0.0,
2022-06-13,1,0.0,
2022-06-13,2,0.0,
2022-06-13,3,0.0,
2022-06-13,4,0.0,
2022-06-13,5,0.0,
2022-06-13,6,0.00575,
2022-06-13,7,0.0545,
2022-06-13,8,0.04025,
2022-06-13,9,0.05725,
2022-06-13,10,0.17725,
2022-06-13,11,0.18,
2022-06-13,12,0.446,
2022-06-13,13,0.6035,
2022-06-13,14,0.63625,
2022-06-13,15,0.9145,
2022-06-13,16,0.777,
2022-06-13,17,0.6265000000000001,
2022-06-13,18,0.45425,
2022-06-13,19,0.2385,
2022-06-13,20,0.07575,
2022-06-13,21,0.0105,
2022-06-13,22,0.0,
2022-06-13,23,0.0,
2022-06-14,0,0.0,
2022-06-14,1,0.0,
2022-06-14,2,0.0,
2022-06-14,3,0.0,
2022-06-14,4,0.0,
2022-06-14,5,0.00175,
2022-06-14,6,0.036250000000000004,
2022-06-14,7,0.19974999999999998,
2022-06-14,8,0.40349999999999997,
2022-06-14,9,0.585,
2022-06-14,10,0.74775,
2022-06-14,11,0.87375,
2022-06-14,12,0.95575,
2022-06-14,13,0.98925,
2022-06-14,14,0.9672499999999999,
2022-06-14,15,0.9015,
2022-06-14,16,0.7795,
2022-06-14,17,0.63175,
2022-06-14,18,0.4335,
2022-06-14,19,0.22225,
2022-06-14,20,0.08025,
2022-06-14,21,0.01075,
2022-06-14,22,0.0,
2022-06-14,23,0.0,
2022-06-15,0,0.0,
2022-06-15,1,0.0,
2022-06-15,2,0.0,
2022-06-15,3,0.0,
2022-06-15,4,0.0,
2022-06-15,5,0.002,
2022-06-15,6,0.056,
2022-06-15,7,0.19724999999999998,
2022-06-15,8,0.3365,
2022-06-15,9,0.40075,
2022-06-15,10,0.50775,
2022-06-15,11,0.6387499999999999,
2022-06-15,12,0.66325,
2022-06-15,13,0.671,
2022-06-15,14,0.9410000000000001,
2022-06-15,15,0.85625,
2022-06-15,16,0.746,
2022-06-15,17,0.603,
2022-06-15,18,0.4345,
2022-06-15,19,0.25575000000000003,
2022-06-15,20,0.1,
2022-06-15,21,0.011000000000000001,
2022-06-15,22,0.0,
2022-06-15,23,0.0,
2022-06-16,0,0.0,
2022-06-16,1,0.0,
2022-06-16,2,0.0,
2022-06-16,3,0.0,
2022-06-16,4,0.0,
2022-06-16,5,0.003,
2022-06-16,6,0.07025,
2022-06-16,7,0.07875,
2022-06-16,8,0.12925,
2022-06-16,9,0.134,
2022-06-16,10,0.28875,
2022-06-16,11,0.714,
2022-06-16,12,0.897,
2022-06-16,13,0.47175,
2022-06-16,14,0.21025,
2022-06-16,15,0.6455,
2022-06-16,16,0.67525,
2022-06-16,17,0.6015,
2022-06-16,18,0.39599999999999996,
2022-06-16,19,0.20575000000000002,
2022-06-16,20,0.056499999999999995,
2022-06-16,21,0.010249999999999999,
2022-06-16,22,0.0,
2022-06-16,23,0.0,
2022-06-17,0,0.0,
2022-06-17,1,0.0,
2022-06-17,2,0.0,
2022-06-17,3,0.0,
2022-06-17,4,0.0,
2022-06-17,5,0.006,
2022-06-17,6,0.06275,
2022-06-17,7,0.18275,
2022-06-17,8,0.363,
2022-06-17,9,0.5327500000000001,
2022-06-17,10,0.687,
2022-06-17,11,0.82125,
2022-06-17,12,0.898,
2022-06-17,13,0.93875,
2022-06-17,14,0.90725,
2022-06-17,15,0.8634999999999999,
2022-06-17,16,0.7535,
2022-06-17,17,0.606,
2022-06-17,18,0.45375,
2022-06-17,19,0.28150000000000003,
2022-06-17,20,0.117,
2022-06-17,21,0.01275,
2022-06-17,22,0.0,
2022-06-17,23,0.0,
2022-06-18,0,0.0,
2022-06-18,1,0.0,
2022-06-18,2,0.0,
2022-06-18,3,0.0,
2022-06-18,4,0.0,
2022-06-18,5,0.003,
2022-06-18,6,0.0465,
2022-06-18,7,0.18675,
2022-06-18,8,0.37424999999999997,
2022-06-18,9,0.55025,
2022-06-18,10,0.69975,
2022-06-18,11,0.8225,
2022-06-18,12,0.895,
2022-06-18,13,0.9247500000000001,
2022-06-18,14,0.90625,
2022-06-18,15,0.8405,
2022-06-18,16,0.7384999999999999,
2022-06-18,17,0.5965,
2022-06-18,18,0.4415,
2022-06-18,19,0.2655,
2022-06-18,20,0.1075,
2022-06-18,21,0.0115,
2022-06-18,22,0.0,
2022-06-18,23,0.0,
2022-06-19,0,0.0,
2022-06-19,1,0.0,
2022-06-19,2,0.0,
2022-06-19,3,0.0,
2022-06-19,4,0.0,
2022-06-19,5,0.00075,
2022-06-19,6,0.04675,
2022-06-19,7,0.177,
2022-06-19,8,0.35925,
2022-06-19,9,0.5355,
2022-06-19,10,0.69475,
2022-06-19,11,0.81825,
2022-06-19,12,0.90025,
2022-06-19,13,0.93675,
2022-06-19,14,0.93125,
2022-06-19,15,0.86575,
2022-06-19,16,0.753,
2022-06-19,17,0.60475,
2022-06-19,18,0.44125000000000003,
2022-06-19,19,0.26575,
2022-06-19,20,0.13525,
2022-06-19,21,0.02825,
2022-06-19,22,0.0,
2022-06-19,23,0.0,
2022-06-20,0,0.0,
2022-06-20,1,0.0,
2022-06-20,2,0.0,
2022-06-20,3,0.0,
2022-06-20,4,0.0,
2022-06-20,5,0.001,
2022-06-20,6,0.0515,
2022-06-20,7,0.1325,
2022-06-20,8,0.28700000000000003,
2022-06-20,9,0.42874999999999996,
2022-06-20,10,0.67325,
2022-06-20,11,0.7805,
2022-06-20,12,0.5325,
2022-06-20,13,0.9359999999999999,
2022-06-20,14,0.90925,
2022-06-20,15,0.84925,
2022-06-20,16,0.749,
2022-06-20,17,0.59825,
2022-06-20,18,0.3565,
2022-06-20,19,0.1645,
2022-06-20,20,0.09175,
2022-06-20,21,0.011000000000000001,
2022-06-20,22,0.0,
2022-06-20,23,0.0,
2022-06-21,0,0.0,
2022-06-21,1,0.0,
2022-06-21,2,0.0,
2022-06-21,3,0.0,
2022-06-21,4,0.0,
2022-06-21,5,0.00375,
2022-06-21,6,0.0485,
2022-06-21,7,0.15125,
2022-06-21,8,0.34,
2022-06-21,9,0.41725,
2022-06-21,10,0.55675,
2022-06-21,11,0.7302500000000001,
2022-06-21,12,0.6615,
2022-06-21,13,0.82175,
2022-06-21,14,0.545,
2022-06-21,15,0.788,
2022-06-21,16,0.71425,
2022-06-21,17,0.579,
2022-06-21,18,0.3385,
2022-06-21,19,0.125,
2022-06-21,20,0.033,
2022-06-21,21,0.0,
2022-06-21,22,0.0,
2022-06-21,23,0.0,
2022-06-22,0,0.0,
2022-06-22,1,0.0,
2022-06-22,2,0.0,
2022-06-22,3,0.0,
2022-06-22,4,0.0,
2022-06-22,5,0.0,
2022-06-22,6,0.027249999999999996,
2022-06-22,7,0.06925,
2022-06-22,8,0.1825,
2022-06-22,9,0.2295,
2022-06-22,10,0.10875,
2022-06-22,11,0.11975,
2022-06-22,12,0.27925,
2022-06-22,13,0.30774999999999997,
2022-06-22,14,0.431,
2022-06-22,15,0.32075,
2022-06-22,16,0.5257499999999999,
2022-06-22,17,0.5952500000000001,
2022-06-22,18,0.3145,
2022-06-22,19,0.16599999999999998,
2022-06-22,20,0.02325,
2022-06-22,21,0.0,
2022-06-22,22,0.0,
2022-06-22,23,0.0,
2022-06-23,0,0.0,
2022-06-23,1,0.0,
2022-06-23,2,0.0,
2022-06-23,3,0.0,
2022-06-23,4,0.0,
2022-06-23,5,0.00125,
2022-06-23,6,0.03225,
2022-06-23,7,0.18925,
2022-06-23,8,0.38025,
2022-06-23,9,0.5529999999999999,
2022-06-23,10,0.70625,
2022-06-23,11,0.82725,
2022-06-23,12,0.91025,
2022-06-23,13,0.94675,
2022-06-23,14,0.9359999999999999,
2022-06-23,15,0.8714999999999999,
2022-06-23,16,0.75275,
2022-06-23,17,0.58175,
2022-06-23,18,0.42425,
2022-06-23,19,0.097,
2022-06-23,20,0.05625,
2022-06-23,21,0.009000000000000001,
2022-06-23,22,0.0,
2022-06-23,23,0.0,
2022-06-24,0,0.0,
2022-06-24,1,0.0,
2022-06-24,2,0.0,
2022-06-24,3,0.0,
2022-06-24,4,0.0,
2022-06-24,5,0.0,
2022-06-24,6,0.01725,
2022-06-24,7,0.06875,
2022-06-24,8,0.17625,
2022-06-24,9,0.31775,
2022-06-24,10,0.249,
2022-06-24,11,0.167,
2022-06-24,12,0.0745,
2022-06-24,13,0.1995,
2022-06-24,14,0.25675,
2022-06-24,15,0.56775,
2022-06-24,16,0.34375,
2022-06-24,17,0.060000000000000005,
2022-06-24,18,0.03375,
2022-06-24,19,0.024,
2022-06-24,20,0.00275,
2022-06-24,21,0.0,
2022-06-24,22,0.0,
2022-06-24,23,0.0,
2022-06-25,0,0.0,
2022-06-25,1,0.0,
2022-06-25,2,0.0,
2022-06-25,3,0.0,
2022-06-25,4,0.0,
2022-06-25,5,0.00025,
2022-06-25,6,0.03025,
2022-06-25,7,0.1925,
2022-06-25,8,0.3925,
2022-06-25,9,0.5680000000000001,
2022-06-25,10,0.7235,
2022-06-25,11,0.8495,
2022-06-25,12,0.93625,
2022-06-25,13,0.97275,
2022-06-25,14,0.959,
2022-06-25,15,0.89225,
2022-06-25,16,0.7875,
2022-06-25,17,0.6407499999999999,
2022-06-25,18,0.477,
2022-06-25,19,0.29575,
2022-06-25,20,0.121,
2022-06-25,21,0.01525,
2022-06-25,22,0.0,
2022-06-25,23,0.0,
2022-06-26,0,0.0,
2022-06-26,1,0.0,
2022-06-26,2,0.0,
2022-06-26,3,0.0,
2022-06-26,4,0.0,
2022-06-26,5,0.0,
2022-06-26,6,0.028749999999999998,
2022-06-26,7,0.19925,
2022-06-26,8,0.37475,
2022-06-26,9,0.54975,
2022-06-26,10,0.7005,
2022-06-26,11,0.82075,
2022-06-26,12,0.9165,
2022-06-26,13,0.943,
2022-06-26,14,0.935,
2022-06-26,15,0.85,
2022-06-26,16,0.768,
2022-06-26,17,0.62425,
2022-06-26,18,0.4615,
2022-06-26,19,0.289,
2022-06-26,20,0.1215,
2022-06-26,21,0.01175,
2022-06-26,22,0.0,
2022-06-26,23,0.0,
2022-06-27,0,0.0,
2022-06-27,1,0.0,
2022-06-27,2,0.0,
2022-06-27,3,0.0,
2022-06-27,4,0.0,
2022-06-27,5,0.0,
2022-06-27,6,0.041,
2022-06-27,7,0.09775,
2022-06-27,8,0.16975,
2022-06-27,9,0.25425,
2022-06-27,10,0.36425,
2022-06-27,11,0.43174999999999997,
2022-06-27,12,0.5125000000000001,
2022-06-27,13,0.671,
2022-06-27,14,0.858,
2022-06-27,15,0.8455,
2022-06-27,16,0.30000000000000004,
2022-06-27,17,0.12025,
2022-06-27,18,0.04425,
2022-06-27,19,0.018500000000000003,
2022-06-27,20,0.0,
2022-06-27,21,0.0,
2022-06-27,22,0.0,
2022-06-27,23,0.0,
2022-06-28,0,0.0,
2022-06-28,1,0.0,
2022-06-28,2,0.0,
2022-06-28,3,0.0,
2022-06-28,4,0.0,
2022-06-28,5,0.0,
2022-06-28,6,0.02875,
2022-06-28,7,0.1345,
2022-06-28,8,0.164,
2022-06-28,9,0.26975,
2022-06-28,10,0.35575,
2022-06-28,11,0.155,
2022-06-28,12,0.16899999999999998,
2022-06-28,13,0.27549999999999997,
2022-06-28,14,0.22875,
2022-06-28,15,0.1365,
2022-06-28,16,0.045,
2022-06-28,17,0.20700000000000002,
2022-06-28,18,0.33499999999999996,
2022-06-28,19,0.25925,
2022-06-28,20,0.06899999999999999,
2022-06-28,21,0.0025,
2022-06-28,22,0.0,
2022-06-28,23,0.0,
2022-06-29,0,0.0,
2022-06-29,1,0.0,
2022-06-29,2,0.0,
2022-06-29,3,0.0,
2022-06-29,4,0.0,
2022-06-29,5,0.0,
2022-06-29,6,0.02475,
2022-06-29,7,0.06525,
2022-06-29,8,0.1355,
2022-06-29,9,0.248,
2022-06-29,10,0.44475,
2022-06-29,11,0.76925,
2022-06-29,12,0.8175,
2022-06-29,13,0.946,
2022-06-29,14,0.9695,
2022-06-29,15,0.79425,
2022-06-29,16,0.7785,
2022-06-29,17,0.4865,
2022-06-29,18,0.43825000000000003,
2022-06-29,19,0.28975,
2022-06-29,20,0.1285,
2022-06-29,21,0.017750000000000002,
2022-06-29,22,0.0,
2022-06-29,23,0.0,
2022-06-30,0,0.0,
2022-06-30,1,0.0,
2022-06-30,2,0.0,
2022-06-30,3,0.0,
2022-06-30,4,0.0,
2022-06-30,5,0.0015,
2022-06-30,6,0.0345,
2022-06-30,7,0.1775,
2022-06-30,8,0.238,
2022-06-30,9,0.41325,
2022-06-30,10,0.6839999999999999,
2022-06-30,11,0.80175,
2022-06-30,12,0.88775,
2022-06-30,13,0.86775,
2022-06-30,14,0.56325,
2022-06-30,15,0.1345,
2022-06-30,16,0.49250000000000005,
2022-06-30,17,0.5035000000000001,
2022-06-30,18,0.23,
2022-06-30,19,0.20425,
2022-06-30,20,0.0405,
2022-06-30,21,0.0045,
2022-06-30,22,0.0,
2022-06-30,23,0.0,
2022-07-01,0,0.0,
2022-07-01,1,0.0,
2022-07-01,2,0.0,
2022-07-01,3,0.0,
2022-07-01,4,0.0,
2022-07-01,5,0.0,
2022-07-01,6,0.0,
2022-07-01,7,0.00425,
2022-07-01,8,0.0455,
2022-07-01,9,0.131,
2022-07-01,10,0.128,
2022-07-01,11,0.22475,
2022-07-01,12,0.19674999999999998,
2022-07-01,13,0.07150000000000001,
2022-07-01,14,0.13874999999999998,
2022-07-01,15,0.27225,
2022-07-01,16,0.53325,
2022-07-01,17,0.33075,
2022-07-01,18,0.31725,
2022-07-01,19,0.15975,
2022-07-01,20,0.068,
2022-07-01,21,0.02025,
2022-07-01,22,0.0,
2022-07-01,23,0.0,
2022-07-02,0,0.0,
2022-07-02,1,0.0,
2022-07-02,2,0.0,
2022-07-02,3,0.0,
2022-07-02,4,0.0,
2022-07-02,5,0.0,
2022-07-02,6,0.028499999999999998,
2022-07-02,7,0.1855,
2022-07-02,8,0.192,
2022-07-02,9,0.5509999999999999,
2022-07-02,10,0.7155,
2022-07-02,11,0.8385,
2022-07-02,12,0.9205,
2022-07-02,13,0.96175,
2022-07-02,14,0.9465,
2022-07-02,15,0.8845000000000001,
2022-07-02,16,0.78175,
2022-07-02,17,0.6385,
2022-07-02,18,0.47450000000000003,
2022-07-02,19,0.301,
2022-07-02,20,0.1335,
2022-07-02,21,0.0185,
2022-07-02,22,0.0,
2022-07-02,23,0.0,
2022-07-03,0,0.0,
2022-07-03,1,0.0,
2022-07-03,2,0.0,
2022-07-03,3,0.0,
2022-07-03,4,0.0,
2022-07-03,5,0.0,
2022-07-03,6,0.03225,
2022-07-03,7,0.14525,
2022-07-03,8,0.24875,
2022-07-03,9,0.437,
2022-07-03,10,0.681,
2022-07-03,11,0.80975,
2022-07-03,12,0.8985000000000001,
2022-07-03,13,0.89725,
2022-07-03,14,0.9287500000000001,
2022-07-03,15,0.87775,
2022-07-03,16,0.746,
2022-07-03,17,0.612,
2022-07-03,18,0.3015,
2022-07-03,19,0.23975,
2022-07-03,20,0.1125,
2022-07-03,21,0.012750000000000001,
2022-07-03,22,0.0,
2022-07-03,23,0.0,
2022-07-04,0,0.0,
2022-07-04,1,0.0,
2022-07-04,2,0.0,
2022-07-04,3,0.0,
2022-07-04,4,0.0,
2022-07-04,5,0.0,
2022-07-04,6,0.0,
2022-07-04,7,0.0495,
2022-07-04,8,0.05375,
2022-07-04,9,0.177,
2022-07-04,10,0.27325,
2022-07-04,11,0.47175,
2022-07-04,12,0.708,
2022-07-04,13,0.85675,
2022-07-04,14,0.6035,
2022-07-04,15,0.79625,
2022-07-04,16,0.52725,
2022-07-04,17,0.1105,
2022-07-04,18,0.0,
2022-07-04,19,0.03925,
2022-07-04,20,0.08650000000000001,
2022-07-04,21,0.010750000000000001,
2022-07-04,22,0.0,
2022-07-04,23,0.0,
2022-07-05,0,0.0,
2022-07-05,1,0.0,
2022-07-05,2,0.0,
2022-07-05,3,0.0,
2022-07-05,4,0.0,
2022-07-05,5,0.0,
2022-07-05,6,0.006,
2022-07-05,7,0.006500000000000001,
2022-07-05,8,0.06175,
2022-07-05,9,0.41725,
2022-07-05,10,0.59875,
2022-07-05,11,0.75625,
2022-07-05,12,0.87175,
2022-07-05,13,0.60625,
2022-07-05,14,0.8725,
2022-07-05,15,0.9065,
2022-07-05,16,0.794,
2022-07-05,17,0.65025,
2022-07-05,18,0.47375,
2022-07-05,19,0.2955,
2022-07-05,20,0.1235,
2022-07-05,21,0.006,
2022-07-05,22,0.0,
2022-07-05,23,0.0,
2022-07-06,0,0.0,
2022-07-06,1,0.0,
2022-07-06,2,0.0,
2022-07-06,3,0.0,
2022-07-06,4,0.0,
2022-07-06,5,0.0,
2022-07-06,6,0.03325,
2022-07-06,7,0.15875,
2022-07-06,8,0.25075,
2022-07-06,9,0.45275,
2022-07-06,10,0.696,
2022-07-06,11,0.8175,
2022-07-06,12,0.9067500000000001,
2022-07-06,13,0.9452499999999999,
2022-07-06,14,0.93475,
2022-07-06,15,0.88125,
2022-07-06,16,0.781,
2022-07-06,17,0.6425,
2022-07-06,18,0.47650000000000003,
2022-07-06,19,0.28425,
2022-07-06,20,0.04875,
2022-07-06,21,0.00575,
2022-07-06,22,0.0,
2022-07-06,23,0.0,
2022-07-07,0,0.0,
2022-07-07,1,0.0,
2022-07-07,2,0.0,
2022-07-07,3,0.0,
2022-07-07,4,0.0,
2022-07-07,5,0.0,
2022-07-07,6,0.03475,
2022-07-07,7,0.14775,
2022-07-07,8,0.20175,
2022-07-07,9,0.37625,
2022-07-07,10,0.41400000000000003,
2022-07-07,11,0.4305,
2022-07-07,12,0.45975,
2022-07-07,13,0.46575,
2022-07-07,14,0.6065,
2022-07-07,15,0.44675,
2022-07-07,16,0.08875,
2022-07-07,17,0.20425,
2022-07-07,18,0.16999999999999998,
2022-07-07,19,0.1215,
2022-07-07,20,0.03625,
2022-07-07,21,0.0015,
2022-07-07,22,0.0,
2022-07-07,23,0.0,
2022-07-08,0,0.0,
2022-07-08,1,0.0,
2022-07-08,2,0.0,
2022-07-08,3,0.0,
2022-07-08,4,0.0,
2022-07-08,5,0.0,
2022-07-08,6,0.0225,
2022-07-08,7,0.06125,
2022-07-08,8,0.13724999999999998,
2022-07-08,9,0.24075000000000002,
2022-07-08,10,0.6992499999999999,
2022-07-08,11,0.83925,
2022-07-08,12,0.93275,
2022-07-08,13,0.9764999999999999,
2022-07-08,14,0.965,
2022-07-08,15,0.90525,
2022-07-08,16,0.8075,
2022-07-08,17,0.6635,
2022-07-08,18,0.4955,
2022-07-08,19,0.31074999999999997,
2022-07-08,20,0.136,
2022-07-08,21,0.0155,
2022-07-08,22,0.0,
2022-07-08,23,0.0,
2022-07-09,0,0.0,
2022-07-09,1,0.0,
2022-07-09,2,0.0,
2022-07-09,3,0.0,
2022-07-09,4,0.0,
2022-07-09,5,0.0,
2022-07-09,6,0.026250000000000002,
2022-07-09,7,0.1565,
2022-07-09,8,0.20725,
2022-07-09,9,0.5317500000000001,
